oldUrl,newUrl,action,urlQualityScore,seoValueScore,traffic,backlinks,reason,confidence
"https://www.eurowindowhcm.com/2019/12/cua-chong-chay.html","/tin-tuc/cua-chong-chay","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/12/mot-so-it-thanh-tich-at-uoc.html","/tin-tuc/mot-so-it-thanh-tich-at-uoc","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/12/cai-tao-khong-gian-nha-pho-hien-ai-voi.html","/tin-tuc/cai-tao-khong-gian-nha-pho-hien-ai-voi","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/cua-ep-nha-sang-khang-trang-on-tet.html","/tin-tuc/cua-ep-nha-sang-khang-trang-on-tet","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/cua-nhua-upvc-eurowindow-giai-phap-cho.html","/tin-tuc/cua-nhua-upvc-eurowindow-giai-phap-cho","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/eurowindow-tham-du-trien-lam-myanbuild.html","/tin-tuc/eurowindow-tham-du-trien-lam-myanbuild","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/tinh-uu-viet-cua-cua-go.html","/tin-tuc/tinh-uu-viet-cua-cua-go","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/san-go.html","/tin-tuc/san-go","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/cua-nhom-eurowindow-ea55.html","/tin-tuc/cua-nhom-eurowindow-ea55","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/he-thong-showroom.html","/tin-tuc/he-thong-showroom","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/co-hoi-phat-trien-su-nghiep-tai.html","/tin-tuc/co-hoi-phat-trien-su-nghiep-tai","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/bao-gia-cua-eurowindow.html","/tin-tuc/bao-gia-cua-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/mua-cua-eurowindow-o-au.html","/tin-tuc/mua-cua-eurowindow-o-au","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/vi-sao-nen-chon-cua-eurowindow-cho-cong.html","/tin-tuc/vi-sao-nen-chon-cua-eurowindow-cho-cong","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/cap-nhat-cong-trinh.html","/tin-tuc/cap-nhat-cong-trinh","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/11/video.html","/tin-tuc/video","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/10/tong-quan-ve-eurowindow.html","/tin-tuc/tong-quan-ve-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/10/gioi-thieu-ve-cong-ty-co-phan-eurowindow.html","/tin-tuc/gioi-thieu-ve-cong-ty-co-phan-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/10/catalogue-eurowindow.html","/tin-tuc/catalogue-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/10/eurowindow-khuyen-mai-cuoi-nam-2019.html","/tin-tuc/eurowindow-khuyen-mai-cuoi-nam-2019","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/lien-he.html","/tin-tuc/lien-he","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/nha-may.html","/tin-tuc/nha-may","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/tam-nhin-su-menh-gia-tri-cot-loi.html","/tin-tuc/tam-nhin-su-menh-gia-tri-cot-loi","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/mau-cua-eurowindow.html","/tin-tuc/mau-cua-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/eurowindow-bung-no-san-pham-moi.html","/tin-tuc/eurowindow-bung-no-san-pham-moi","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/06/cong-khai-ban-phu-kien-kin-long-gia.html","/tin-tuc/cong-khai-ban-phu-kien-kin-long-gia","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/kinh-cach-nhiet-toan-act.html","/tin-tuc/kinh-cach-nhiet-toan-act","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/uu-diem-cua-cua-cuon-eurowindow.html","/tin-tuc/uu-diem-cua-cua-cuon-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-go-mdf-va-hdf.html","/tin-tuc/cua-go-mdf-va-hdf","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-technal.html","/tin-tuc/cua-nhom-technal","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-op-go.html","/tin-tuc/cua-nhom-op-go","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/tinh-uu-viet.html","/tin-tuc/tinh-uu-viet","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/kinh-hop.html","/tin-tuc/kinh-hop","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/kinh-cuong-luc-va-kinh-ban-cuong-luc.html","/tin-tuc/kinh-cuong-luc-va-kinh-ban-cuong-luc","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-san-pham-kinh.html","/tin-tuc/gioi-thieu-san-pham-kinh","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-tu-dong.html","/tin-tuc/cua-tu-dong","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-cuon.html","/tin-tuc/cua-cuon","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-cua-cuon-cua-tu-dong.html","/tin-tuc/gioi-thieu-cua-cuon-cua-tu-dong","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-go-ghep-thanh.html","/tin-tuc/cua-go-ghep-thanh","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-go-tu-nhien.html","/tin-tuc/cua-go-tu-nhien","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-go-eurowindow.html","/tin-tuc/gioi-thieu-ve-cua-go-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/he-vach-nhom-kinh-lon.html","/tin-tuc/he-vach-nhom-kinh-lon","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-eurowindow.html","/tin-tuc/cua-nhom-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-nhom-eurowindow.html","/tin-tuc/gioi-thieu-ve-cua-nhom-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-so-mo-quay-ra-ngoai.html","/tin-tuc/cua-so-mo-quay-ra-ngoai","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-nhom-mo-truot.html","/tin-tuc/cua-nhom-mo-truot","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-di-xep-truot.html","/tin-tuc/cua-di-xep-truot","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-di-hai-canh-mo-quay.html","/tin-tuc/cua-di-hai-canh-mo-quay","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/gioi-thieu-ve-cua-nhua-upvc.html","/tin-tuc/gioi-thieu-ve-cua-nhua-upvc","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/2019/05/cua-eurowindow.html","/tin-tuc/cua-eurowindow","KEEP",95,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Clean, keyword-clear and high-quality URL","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-i-nhom-kinh-eurowindow-tron-goi-bao_01650492833.html","/tin-tuc/cua-di-nhom-kinh-eurowindow-tron-goi-bao","IMPROVE",25,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/vach-kinh-mat-dung-eurowindow-chinh.html","/tin-tuc/vach-kinh-mat-dung-eurowindow-chinh","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/xu-huong-thiet-ke-cua-nhom-cau-cach.html","/tin-tuc/xu-huong-thiet-ke-cua-nhom-cau-cach","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2020/11/eurowindow-tu-hao-5-lan-lien-tiep-at.html","/tin-tuc/eurowindow-tu-hao-5-lan-lien-tiep-at-2","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/mat-dung-kinh-eurowindow-cao-cap-giai_0686516966.html","/tin-tuc/mat-dung-kinh-eurowindow-cao-cap-giai","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/anh-du-an.html","/tin-tuc/anh-du-an","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-nhom-schuco-aws-75si-tieu-chuan.html","/tin-tuc/cua-nhom-schuco-aws-75si-tieu-chuan","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-so-upvc-eurowindow-chinh-hang-bang.html","/tin-tuc/cua-so-upvc-eurowindow-chinh-hang-bang","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/mat-dung-kinh-technal-phap-tieu-chuan_01655512993.html","/tin-tuc/mat-dung-kinh-technal-phap-tieu-chuan","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/vach-kinh-eurowindow-chinh-hang-chiu-ap.html","/tin-tuc/vach-kinh-eurowindow-chinh-hang-chiu-ap","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-so-nhom-kinh-eurowindow-tron-goi_0978287397.html","/tin-tuc/cua-so-nhom-kinh-eurowindow-tron-goi","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2020/02/cong-trinh-cua-eurowindow-vung-tau.html","/tin-tuc/cong-trinh-cua-eurowindow-vung-tau-2","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-i-mo-quay-eurowindow-cao-cap-ang.html","/tin-tuc/cua-di-mo-quay-eurowindow-cao-cap-ang","IMPROVE",50,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/banner-eurowindow.html","/tin-tuc/banner-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/bao-gia-cua-nhom-eurowindow-chinh-hang_0775426205.html","/tin-tuc/bao-gia-cua-nhom-eurowindow-chinh-hang","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/he-cua-nhom-ea95-eurowindow-tron-goi_0764677688.html","/tin-tuc/he-cua-nhom-ea95-eurowindow-tron-goi","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/xu-huong-thiet-ke-cua-nhom-kinh_01063247694.html","/tin-tuc/xu-huong-thiet-ke-cua-nhom-kinh","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-nhom-technal-nhap-khau-phap-ang-cap.html","/tin-tuc/cua-nhom-technal-nhap-khau-phap-dang-cap","IMPROVE",50,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-i-mo-truot-eurowindow-cach-am-cach_0133019198.html","/tin-tuc/cua-di-mo-truot-eurowindow-cach-am-cach","IMPROVE",25,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/lien-he.html","/tin-tuc/lien-he-2","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-nhom-schuco-nhap-khau-uc-chinh-hang.html","/tin-tuc/cua-nhom-schuco-nhap-khau-uc-chinh-hang","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/hinh-anh-cua-eurowindow.html","/tin-tuc/hinh-anh-cua-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/anh-baner.html","/tin-tuc/anh-baner","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-i-truot-panorama-technal-tieu-chuan.html","/tin-tuc/cua-di-truot-panorama-technal-tieu-chuan","IMPROVE",50,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/bao-gia-cua-nhua-upvc-eurowindow-loi_02079241949.html","/tin-tuc/bao-gia-cua-nhua-upvc-eurowindow-loi","IMPROVE",60,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics; Removed random numeric hash suffix","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/06/cua-nhua-upvc-eurowindow-giai-phap-cach.html","/tin-tuc/cua-nhua-upvc-eurowindow-giai-phap-cach","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/cua-so-nhom-mo-truot.html","/tin-tuc/cua-so-nhom-mo-truot","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/cong-trinh-eurowindow-tai-binh-phuoc.html","/tin-tuc/cong-trinh-eurowindow-tai-binh-phuoc","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/cong-trinh-eurowindow-tai-thu-duc.html","/tin-tuc/cong-trinh-eurowindow-tai-thu-duc","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/12/cua-nhom-eurowindow-cho-kien-truc-nha.html","/tin-tuc/cua-nhom-eurowindow-cho-kien-truc-nha","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2026/07/sieu-pham-cua-nhom-eurowindow-he-moi.html","/tin-tuc/sieu-pham-cua-nhom-eurowindow-he-moi","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2024/06/san-pham-eurowindow-noi-bat-tai.html","/tin-tuc/san-pham-eurowindow-noi-bat-tai","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/07/eurowindow-khuyen-mai-20-nam-thanh-lap.html","/tin-tuc/eurowindow-khuyen-mai-20-nam-thanh-lap","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2024/02/eurowindow-chi-nhanh-mien-nam-khai-xuan.html","/tin-tuc/eurowindow-chi-nhanh-mien-nam-khai-xuan","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/06/eurowindow-va-stelong-ky-ket-hop-tac.html","/tin-tuc/eurowindow-va-stelong-ky-ket-hop-tac","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/cua-i-nhom-mo-quay.html","/tin-tuc/cua-di-nhom-mo-quay","IMPROVE",50,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/12/eurowindow-chinh-phuc-kien-truc-mat.html","/tin-tuc/eurowindow-chinh-phuc-kien-truc-mat","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//p/anh-cua-ep.html","/tin-tuc/anh-cua-dep","IMPROVE",50,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed spelling error 'anh-cua-ep' -> 'anh-cua-dep'","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/kinh-an-toan-va-tiet-kiem-dien-nang.html","/tin-tuc/kinh-an-toan-va-tiet-kiem-dien-nang","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2024/06/cua-go-eurowindow-uu-ai-ngap-tran.html","/tin-tuc/cua-go-eurowindow-uu-ai-ngap-tran","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/12/eurowindow-ong-hanh-cung-giai-door.html","/tin-tuc/eurowindow-ong-hanh-cung-giai-door","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/-san-pham-cua-nhom-eurowindow.html","/tin-tuc/san-pham-cua-nhom-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2024/08/mai-kinh-ngoai-troi-skylight-eurowindow.html","/tin-tuc/mai-kinh-ngoai-troi-skylight-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/11/le-trao-thuong-chuong-trinh-khuyen-mai.html","/tin-tuc/le-trao-thuong-chuong-trinh-khuyen-mai","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/05/eurowindow-khuyen-mai-thang-5-2022.html","/tin-tuc/eurowindow-khuyen-mai-thang-5-2022","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/07/kien-truc-da-lat-cung-cua-eurowindow.html","/tin-tuc/kien-truc-da-lat-cung-cua-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/hop-kinh-va-hop-kinh-kho-lon.html","/tin-tuc/hop-kinh-va-hop-kinh-kho-lon","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/06/eurowindow-phat-ong-cuoc-thi-nang-bac.html","/tin-tuc/eurowindow-phat-ong-cuoc-thi-nang-bac","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/01/kinh-an-toan-eurowindow.html","/tin-tuc/kinh-an-toan-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/11/eurowindow-tham-du-hoi-thao-kien-truc.html","/tin-tuc/eurowindow-tham-du-hoi-thao-kien-truc","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
"https://www.eurowindowhcm.com/tin-tuc//2022/06/cua-so-nhom-mo-quay-lat-eurowindow.html","/tin-tuc/cua-so-nhom-mo-quay-lat-eurowindow","IMPROVE",85,"UNVERIFIED","UNVERIFIED","UNVERIFIED","Fixed Vietnamese transliteration typo / missing diacritics","HIGH"
